예측유형,학교유형,학교명,SIG_KOR_NM,SIG_CD,년2023,년2024,년2025,년2026,년2027,년2028,년2029,년2030,년2031,년2032,년2033,년2034,년2035,년2036,년2037,년2038,년2039,년2040,년2041,년2042
중위,초등학교,대구동도초등학교,수성구,27260,1365.659976,1343.976954,1249.630958,1169.110796,1071.952636,969.7659006,882.7966588,808.4575126,755.2934984,720.9763251,708.3366025,708.1795138,719.6652691,745.0284186,774.2295459,800.1907015,822.3734412,840.5483932,854.7392092,862.5882256
중위,초등학교,대구동문초등학교,수성구,27260,189.5461143,172.1227388,160.75424,150.6050449,137.834849,124.5121067,113.2309387,103.7496628,96.6929764,92.17719254,90.31786408,90.0264934,91.51805814,94.84883984,98.61388719,101.9699693,104.8448282,107.2058042,109.0543941,110.1240981
중위,초등학교,대구동변초등학교,북구,27230,708.9620186,641.7796801,599.0515216,561.2958092,514.4763507,464.4225246,422.0340554,386.5378901,359.9352273,342.037235,334.5467727,333.2693714,338.3971392,350.5844836,364.645592,377.2146137,388.0089457,396.8956197,403.8738997,408.0971953
중위,초등학교,대구동부초등학교,동구,27140,176.2656824,194.8895851,179.9497279,166.1827464,150.9296086,137.4043387,125.9154754,115.8979122,109.2319034,105.9992803,105.7525615,107.3433995,110.3437722,114.4278139,118.5511749,122.1232438,125.0956268,127.4592191,129.2404738,129.8842066
중위,초등학교,대구동산초등학교,수성구,27260,383.1135385,332.1059555,309.4304067,290.7409385,267.5304385,241.5173713,219.2781735,200.4544733,186.7108675,177.0001946,172.8471652,171.8596905,173.8505444,179.8389068,187.1218392,193.656742,199.2923029,203.954633,207.6355717,209.8950675
중위,초등학교,대구동성초등학교,수성구,27260,934.3305834,882.151117,824.9701324,776.1693116,712.5626803,643.0154351,583.2080994,533.5502191,496.3979749,470.604874,458.8856086,455.2314764,460.7970707,477.1725865,496.6063703,514.0568144,529.1241753,541.5973073,551.4553345,557.5286265
중위,초등학교,대구동신초등학교,동구,27140,712.7621527,650.2476568,604.2729954,566.2967086,519.3274267,469.7336796,427.6165306,392.0251291,365.6847517,349.5231336,344.0872395,343.7495728,349.1457552,361.4899883,375.6191531,388.1759924,398.8971847,407.6769969,414.5358009,418.3155342
중위,초등학교,대구동원초등학교,수성구,27260,455.8049623,431.9350864,402.9592833,377.9379407,346.4249831,312.9448286,284.4048542,260.5160268,242.7294523,231.0549185,226.3072403,225.4304226,228.8249353,237.0264017,246.4777933,254.9162386,262.1574467,268.1146941,272.790273,275.5304532
중위,초등학교,대구동인초등학교,중구,27110,274.0270189,254.8763348,238.73467,225.1987875,207.1047256,186.7393862,169.095437,154.49848,143.5957998,135.6442814,131.7625547,130.270729,131.5094261,136.1203407,141.764849,146.8581135,151.2788045,154.9577263,157.8821093,159.7532656
중위,초등학교,대구동일초등학교,수성구,27260,640.3501163,556.7640534,520.0085548,488.1503013,447.8242527,404.5424288,367.1378766,335.8761129,313.1366622,297.1850452,290.0920964,288.5044526,292.4382433,302.8111146,315.0303076,325.9733411,335.4005594,343.1833711,349.3132768,352.9730879
중위,초등학교,대구동천초등학교,수성구,27260,1550.62829,1610.365109,1499.38479,1401.078021,1280.257151,1158.785707,1056.130315,968.8059221,905.2402321,867.9553755,855.2133134,856.1347982,872.511974,904.3064322,939.229625,970.132011,996.4075654,1017.824328,1034.4503,1043.141308
중위,초등학교,대구동촌초등학교,동구,27140,526.877251,466.3114482,436.2328019,408.4924257,373.7659119,337.2078676,306.634433,280.9155779,261.4440218,248.7929007,243.2997498,242.3103175,246.3930043,255.4598816,265.6909639,274.8286064,282.6663831,289.1130127,294.1672935,297.2284434
중위,초등학교,대구동평초등학교,북구,27230,922.7459237,851.4853312,796.0589793,748.1146115,686.9195285,620.1061448,562.8628406,514.4334999,479.3504279,454.7981982,443.3898742,440.3199029,445.8837274,461.5965613,480.322539,497.1221512,511.6156676,523.6086121,533.0733144,538.8109491
중위,초등학교,대구동호초등학교,동구,27140,485.6034392,428.1990805,398.7486942,374.7168729,344.0908325,311.3410218,282.7542581,258.704305,241.5896687,230.078866,225.4219306,224.467817,227.3784264,235.2698789,244.6202739,252.9686989,260.1424017,266.0518215,270.6970978,273.2877466
중위,초등학교,대구두류초등학교,서구,27170,103.9009242,141.4377673,131.2128543,123.3430303,113.3316404,102.5854423,93.33776212,85.54835594,79.80905778,76.34595782,75.26122198,75.09306666,76.09696229,78.72334499,81.79418202,84.52476109,86.85867319,88.77277385,90.2718451,91.07430518
중위,초등학교,대구두산초등학교,수성구,27260,328.5438447,285.0349494,266.5301989,250.3538185,229.6826187,207.1408135,187.865576,172.0224593,159.8868843,151.3657412,147.5730985,146.5315543,148.4827753,153.8292526,160.1096701,165.7493904,170.6165066,174.6415244,177.8200217,179.8345372
중위,초등학교,대구들안길초등학교,수성구,27260,417.1112186,433.0602642,400.7404603,374.6941501,343.2013799,311.3527616,283.8711559,260.5416977,243.9439391,234.4290574,232.1185306,232.9601859,237.0899787,245.4046653,254.7201818,262.9344246,269.8979533,275.5552496,279.9367648,282.0348066
중위,초등학교,대구만촌초등학교,수성구,27260,333.4561349,308.0174625,288.0445684,270.8716437,248.7825704,224.5112221,203.5876311,186.126286,173.2786097,164.0796955,159.79157,158.5375028,160.4354206,166.0976064,172.8844662,178.9835183,184.2548511,188.6224222,192.0761643,194.2178696
중위,초등학교,대구매곡초등학교,달성군,27710,547.0446084,503.2414788,470.4283833,441.6926059,405.211538,365.7107142,332.2815239,303.9114877,283.0417052,269.0246025,262.7239069,261.160659,264.7880905,274.2274301,285.2802388,295.1781104,303.696343,310.729947,316.2676933,319.6076275
중위,초등학교,대구매동초등학교,수성구,27260,355.736989,314.4584394,295.2948412,276.9292801,252.9820979,228.164361,207.2228859,189.8153281,176.5748533,167.9007811,163.7502308,162.6607554,165.4028685,171.6115635,178.5456039,184.7493188,190.0839582,194.4807885,197.9355856,200.039923
중위,초등학교,대구매천초등학교,북구,27230,370.1536418,350.9999878,327.0571464,306.2958024,280.5471168,253.6479866,230.7840741,211.4564563,197.2940459,188.3027217,184.8534235,184.52374,187.5472044,194.272325,201.9226837,208.730547,214.5529387,219.327282,223.0595962,225.1560195
중위,초등학교,대구매호초등학교,수성구,27260,606.7704777,547.8075356,510.1708949,479.7365593,441.0924749,398.3757818,362.0628962,331.2890779,308.506762,293.6015023,287.6642396,286.1376016,289.6412182,299.692896,311.6801889,322.4053661,331.6256236,339.2340151,345.226477,348.7635391
중위,초등학교,대구명곡초등학교,달성군,27710,236.7172864,210.1469636,197.0015364,184.7311518,169.3572342,152.7070741,138.6198857,126.6578467,117.9577742,111.6984775,108.5755622,107.8205875,109.3614496,113.3049558,117.9403655,122.1037276,125.6981374,128.673846,131.0211869,132.5012469
중위,초등학교,대구명덕초등학교,중구,27110,331.0582317,312.3095992,289.6733351,271.1139026,248.7385036,225.1390366,205.0703177,187.9732413,175.5677792,167.9056329,165.4833005,165.6171281,168.2737191,174.1583358,180.9218035,186.9230596,192.0389138,196.2214647,199.482109,201.2401852
중위,초등학교,대구문성초등학교,북구,27230,523.4375921,466.664335,433.8885069,406.8485642,373.556552,337.6621191,306.855801,281.1614749,262.0670179,249.3201733,244.6152626,244.0161092,247.4826119,256.1663298,266.343184,275.4250597,283.2142501,289.6174538,294.6424141,297.5738541
중위,초등학교,대구반송초등학교,달성군,27710,65.09614736,65.82712239,61.1597138,56.58202228,51.54663686,46.60445953,41.7710198,38.6485897,35.91463743,33.07731372,32.00616471,32.13561044,32.8051939,34.08924019,35.53722741,36.84055352,37.97225819,38.89979383,39.63052736,40.17381973
중위,초등학교,대구반야월초등학교,동구,27140,786.4030474,748.3248492,697.4691425,653.3165354,598.4195895,540.9726296,492.2733343,450.9807279,420.7325014,401.6462053,394.2540676,393.4568682,399.8771742,414.2177318,430.5333458,445.0540574,457.473356,467.6597837,475.6241902,480.1012779
중위,초등학교,대구방촌초등학교,동구,27140,347.0535613,327.8905068,305.4675551,285.4791288,261.3709274,236.2127392,214.676317,196.8283732,183.554112,174.4897325,170.9614333,170.8115138,173.7337552,180.0195071,187.1736903,193.5496667,199.011123,203.4901173,206.9935696,209.0603206
중위,초등학교,대구범물초등학교,수성구,27260,156.8223099,144.7407867,134.7195214,126.5544833,116.1084541,105.062382,95.45022732,87.43931634,81.59881713,77.81420558,76.3881921,76.12230875,77.180049,79.89068964,83.04740988,85.86105448,88.27382361,90.25689589,91.8128601,92.67271713
중위,초등학교,대구범어초등학교,수성구,27260,686.8901021,675.8653676,627.6607129,589.0635083,541.2036679,489.0725629,444.7109543,407.7356738,379.607893,361.6393911,355.5645314,354.6850174,359.5877501,372.1680313,386.8919001,400.0235459,411.2715619,420.5117403,427.761857,431.9872587
중위,초등학교,대구범일초등학교,수성구,27260,757.251451,692.1684116,646.1105946,606.5544056,556.3739624,502.261399,456.3985665,417.9088699,389.0097739,370.0122862,362.0904662,360.2569639,365.3849206,378.4448788,393.6194922,407.190526,418.8519552,428.4632205,436.0214978,440.5494628
중위,초등학교,대구복명초등학교,수성구,27260,246.2416503,249.3451434,231.8167674,215.2606738,196.0632341,177.6827959,162.0613971,148.8910757,139.4648062,133.7438183,131.9640011,132.8100756,135.9225262,140.9878638,146.3640077,151.0966231,155.1002883,158.3398138,160.8328959,162.0933341
중위,초등학교,대구복현초등학교,북구,27230,969.5010814,960.6638826,894.5308131,835.9478819,764.5576279,691.3008131,630.1818072,577.9220768,539.3103274,516.4662057,508.5039288,508.7742703,518.2548249,537.0932368,557.9567612,576.4506116,592.1911069,605.0413878,615.0336366,620.4891342
중위,초등학교,대구본리초등학교,달서구,27290,1167.128072,1107.730589,1033.387151,967.7978232,885.6207233,800.511237,728.5302724,667.6742512,622.7300001,594.860451,583.9937117,582.7656931,592.6820039,614.1788894,638.3434953,659.8373445,678.2090879,693.2669312,705.0306334,711.6218659
중위,초등학교,대구봉덕초등학교,남구,27200,648.9099259,667.4205871,619.5284091,578.9161768,530.0558274,479.8585461,436.8108288,400.8962269,374.4186853,357.7911729,352.5557091,353.1584009,359.41369,372.2665587,386.7240704,399.5394901,410.4567011,419.3638684,426.2951516,430.0471554
중위,초등학교,대구봉무초등학교,동구,27140,1018.682666,898.765726,838.1705745,787.7192949,722.9266442,653.1776376,593.4249725,543.3075393,506.1816994,481.965426,472.1162324,469.6914688,476.0213621,492.8439156,512.520622,530.1056834,545.2144664,557.6651734,567.4576899,573.1462265
중위,초등학교,대구북동초등학교,달성군,27710,268.2915892,241.6517018,225.9076057,212.7207746,195.4735232,176.3911285,160.1326796,146.3765416,136.2245788,129.3750951,126.2537201,125.2140969,126.6615716,131.1067819,136.4258896,141.200661,145.3208552,148.7333725,151.430439,153.068264
중위,초등학교,대구북부초등학교,북구,27230,277.8289358,242.7704614,226.5374496,213.7032744,196.6860104,177.2892071,160.8825511,147.2885953,136.6119354,129.584872,126.6862642,125.5168845,126.7848304,131.2210396,136.5698015,141.3794152,145.5320284,148.9740683,151.7015388,153.4289362
중위,초등학교,대구북비산초등학교,서구,27170,180.4957188,159.3329447,148.3020057,139.7113152,128.8013634,116.3463981,105.5648016,96.42702117,89.85617754,85.1831015,83.19138319,82.59774573,83.36100389,86.1593644,89.65377422,92.79329525,95.50588276,97.75499832,99.53565265,100.610534
중위,초등학교,대구불로초등학교,동구,27140,305.4168453,286.5707002,266.6646237,249.4340723,228.3195886,206.642749,188.424151,172.6162805,161.3637743,154.769085,152.4521061,152.5241145,155.2341138,160.7791088,166.992219,172.4952759,177.178341,181.0027831,183.9762457,185.5249248
중위,초등학교,대구비봉초등학교,서구,27170,112.4374958,92.10889125,86.59229876,81.3928286,74.75332639,67.28997033,60.9633328,55.61282119,51.69524776,48.68136244,47.04151406,46.51426961,47.04742568,48.73100981,50.7786572,52.63025903,54.2396606,55.58115988,56.64703716,57.36496154
중위,초등학교,대구비산초등학교,서구,27170,318.9034254,299.0590579,278.1829939,260.2344821,238.4014464,215.7103894,195.9989016,179.6966628,167.7861002,159.6903855,156.6828584,156.5931757,159.1512025,164.8288904,171.3391392,177.1344601,182.0963851,186.1631099,189.3432094,191.1440216
중위,초등학교,대구비슬초등학교,달성군,27710,1316.870705,1279.488802,1189.171431,1109.423613,1014.724349,918.5099423,836.9923929,767.6567577,717.6316548,686.606411,676.2016978,677.885255,690.810296,715.7102634,743.4147335,767.9428126,788.8075865,805.8137239,819.0150713,826.0794905
중위,초등학교,대구사수초등학교,북구,27230,906.2516475,912.8711076,848.2849594,788.9727249,719.6845706,651.8380397,595.2260055,546.5002,511.4676056,491.4654437,485.5466162,488.2208437,499.1127022,517.4891688,537.1664667,554.4918075,569.1386427,581.0022397,590.1400325,594.7449624
중위,초등학교,대구사월초등학교,수성구,27260,1209.316725,1117.101286,1041.081165,974.7798806,892.3877009,806.7463277,733.9710273,672.8366554,627.5280704,598.9226123,588.0967387,587.1162495,596.9770458,618.5339638,642.886306,664.5510979,683.073256,698.2523963,710.1137968,716.801925
중위,초등학교,대구산격초등학교,북구,27230,379.3126631,342.454889,319.6187317,300.6316668,276.1829274,249.3977307,226.6169599,207.2351591,193.0431744,183.7131698,179.6992863,178.5603279,180.7872492,187.1160467,194.6263907,201.3502016,207.1362231,211.9156211,215.6818818,217.9018577
중위,초등학교,대구삼덕초등학교,중구,27110,437.1640731,414.1309536,385.9112682,361.2998325,330.9769626,299.162009,272.1397853,249.3356273,232.5764446,221.74391,217.5312266,217.1357928,220.6844086,228.6001841,237.6320786,245.6753905,252.5589283,258.2064205,262.6238513,265.1472982
중위,초등학교,대구삼영초등학교,북구,27230,558.7409982,570.705386,530.8154753,492.5441556,448.220436,406.3703023,371.6110176,341.1238095,320.0221126,308.5678517,305.1748823,307.4645677,315.065387,326.8129178,339.0771614,349.82977,358.8834032,366.1862095,371.7764539,374.3812334
중위,초등학교,대구삼육초등학교,수성구,27260,212.7847181,204.5844714,190.4819353,177.5557613,162.1601657,146.7110353,133.6998044,122.6659187,114.6172008,109.6519,107.902509,108.1603727,110.3525831,114.4039239,118.8408226,122.7686074,126.1088184,128.8299331,130.9404376,132.0855239
중위,초등학교,대구상원초등학교,달서구,27290,311.5920286,293.7601382,273.4091002,255.8661156,234.3526113,211.9470307,192.927634,176.8305284,165.0401004,157.6367943,154.9453672,154.8419768,157.4473678,163.0827833,169.4724218,175.1509243,180.0002209,183.9705058,187.0692576,188.7889235
중위,초등학교,대구상인초등학교,달서구,27290,472.1537806,455.4764713,423.9380283,396.2592586,362.6270257,327.9671279,298.6847683,273.8706717,255.6528113,244.3603818,240.3358656,240.4099937,244.7206725,253.554335,263.4514343,272.2354331,279.7251215,285.846855,290.6149527,293.2452532
중위,초등학교,대구새론초등학교,동구,27140,1126.938892,1094.637055,1021.604334,954.8088139,872.5000385,789.029079,718.3913197,658.3834432,614.8953307,587.7555076,576.9694419,576.6258372,587.3755602,608.8777226,632.7216791,653.8914219,671.9572508,686.7337997,698.2435169,704.5659514
중위,초등학교,대구서도초등학교,서구,27170,305.1935519,287.1411309,268.3883043,251.2764878,229.7770028,207.4727112,188.7774292,173.0258147,161.1691017,153.7487276,150.6842569,150.2303044,152.8586145,158.4868041,164.7699167,170.3672065,175.1567957,179.0868573,182.160366,183.9502295
중위,초등학교,대구서동초등학교,달성군,27710,888.4280863,1031.74781,956.833201,885.6234155,804.8742704,730.8819214,669.1102562,615.1103726,578.0462138,559.0186441,555.087086,561.2141952,576.1610728,597.6972062,619.7210334,638.9245359,655.0029279,667.8855199,677.6749526,681.8334915
